header_count,ua_entropy,missing_headers,referer_flag,avg_interarrival,endpoint_diversity,burst_score,form_submission_rate,ja3_hash_similarity,ja3_entropy,ASN_score,geo_distance,ip_reputation_score,vt_flag,shodan_hosting_type,honeypot_triggered,trap_depth,fake_endpoint_interaction,total_risk_score,anomaly_score,avg_session_length,label
10.452309179458098,3.165864639211189,-0.06179910647097204,1.0710611609309604,1.1308201429520264,3.9685690805355778,0.06468180860626319,0.12070866151463333,0.7633313153493795,3.796147810141006,0.044816860226819674,270.9187033975301,6.582270673541476,-0.015769321799699056,1.0932724754100913,0.0289847769544149,0.23832698607744937,0.0,0.0,-0.058253366700589414,27.219718347528165,0
16.043944415509213,2.5163613448941837,0.010160001184921302,1.0046804182412818,0.7071598541918104,14.462832787495914,0.4545228133605064,0.06762441328185058,0.1420814119712321,2.553249204144382,0.2093186685332436,842.5855343370663,54.39884157356866,0.014518918815095538,-0.09460884997662616,0.0,0.6638820347296345,0.0,0.6779821999201151,0.21967089131645676,21.04513462631876,1
18.76471004143058,2.576220915936875,-0.01679558736182631,0.0440062559026802,0.5048400931375594,19.40172546537227,0.8816896098655034,0.09486009692757723,0.5205740470962303,3.1840863334447973,0.7302221418273067,1281.3316329160577,48.49431885452408,-0.024083961296157242,1.9553060442194017,0.01228047876695127,0.9441437346100676,0.0,0.3925449608728966,0.39220855492433676,44.35631137567959,1
17.051318366168406,5.098957816086048,-0.1001296432035466,0.9327690528209924,1.4053021730404829,0.15595384825539518,0.16084903903950795,0.24998455873491,0.7722629582125067,2.2945421091162683,0.12201395858957768,11.070171754366694,15.76863514141179,-0.009465125457648962,0.8943005296205537,0.008069278872804017,0.0,0.015846163272213876,0.07793522341667344,0.11705791985086177,104.24083779502963,0
11.827517764517863,4.9773062717525205,-0.02968937237076448,1.016081624367069,1.3727928151499447,2.4985517289542867,-0.06056106048376879,0.06224530892683297,0.5483632462877963,2.8124488347221495,0.29239069553236124,-1.006634566923296,7.527202910403809,-0.0029487923107288636,0.19121653718324738,0.0,0.27557955627537495,0.0,0.00960411533293012,0.048766266623496105,74.87757337676175,0
16.38663313847314,3.192020691888821,0.10089272782175925,1.1046912300229619,1.9140482817698816,3.45861711050324,-0.06601504567221014,0.25254076403055925,0.456474445906038,5.0411186025247,0.24269504573470518,118.82012203273469,10.194110253509677,-0.018316730253707048,-0.06051161958669248,0.0,0.0,0.027275602266817446,0.0,0.22642142492887882,184.091463425823,0
19.84246713198398,2.865540936207515,0.9801943791645992,0.9190606147602426,0.098286759432623,6.469633041435579,0.6682141340670562,0.17077228599284547,0.6130784234571075,3.422798537870764,0.5673400472989256,103.95974380191939,56.54756150640653,-0.03906932456302431,0.9398135196278867,0.0,2.1350077437946426,0.0,0.31135329327503086,0.724895833383979,15.26305962154472,1
15.531818167619653,5.532072996021071,-0.04668668369843766,1.0493184288390265,2.224163496207567,0.039852808682010445,0.020217199725350687,0.10004438210241899,0.6036699124671331,4.520571184110097,0.26462715272954773,108.36086414255377,17.11227433604217,0.024955269173128125,-0.028461470129966283,0.0,0.19632116546452788,0.0,0.0,0.15193761427173894,150.92442794446325,0
15.538115093451278,3.9198574248194324,0.13720767223731536,0.02537258730373873,0.7693104864063571,11.861586821691992,0.500914415189233,0.07082068458056215,0.7819228336804093,3.6402352953624058,0.8766820129281977,102.15748041768467,13.839005420864522,-0.022048916731328035,2.052448800668117,0.027464569951860543,3.0846623168280427,0.012277234712118635,0.24468008502488137,0.26201154875316535,330.1091770596213,2
19.8861552248087,2.948226269788294,1.0627957166480797,0.9051366218617577,0.2933587220459943,8.575082170663139,0.3099346913806083,0.37318553076367966,0.32723529431025417,1.3157174937156992,0.5144515922434971,250.72059832264705,77.0970586980667,0.026932011264219385,1.0816826334915828,0.0,0.00920773311741893,0.0034397038919123006,0.3469928497471471,0.5522130461829056,20.744475061093333,1
